id_Note,Nom_Fichier,Titre_Avis_x,Équilibre travail/vie privée,Culture et valeurs,Opportunités de carrière,émunération et avantages,Équipe dirigeante,Note_moyenne,id_avis,Nom_Entreprise,Titre_Avis_y,Date_Avis,Auteur_Avis,Loc_Avis,Inconvenients,Avantages
1523,13809-AVIS-SOC-GLASSDOOR-E413452_P1.html,Transdev,Une belle entreprise... en quête de direction peut-être...,5.0,5.0,4.0,4.0,2.0,1527,Transdev,Une belle entreprise... en quête de direction peut-être...,Nov 5 2019,Employé actuel - Employé anonyme,Issy,,Un secteur d'activité passionnant. Une entreprise qui permet d'évoluer sur des métiers et des lieux géographiques très divers. Possibilité de télétravail en confiance. Sécurité de l'emploi. Rémunération : 13e mois. prime d'objectifs. Avantages : CE. cantine ou tickets restaurant. ordinateur portable et téléphone. carte fréquence SNCF si nécessaire.
1524,13809-AVIS-SOC-GLASSDOOR-E413452_P1.html,Transdev,Une belle entreprise... en quête de direction peut-être...,5.0,5.0,4.0,4.0,2.0,1518,Transdev,Une belle entreprise... en quête de direction peut-être...,Nov 5 2019,Employé actuel - Employé anonyme,Issy,,Un secteur d'activité passionnant. Une entreprise qui permet d'évoluer sur des métiers et des lieux géographiques très divers. Possibilité de télétravail en confiance. Sécurité de l'emploi. Rémunération : 13e mois. prime d'objectifs. Avantages : CE. cantine ou tickets restaurant. ordinateur portable et téléphone. carte fréquence SNCF si nécessaire.
1524,13809-AVIS-SOC-GLASSDOOR-E413452_P1.html,Transdev,Une belle entreprise... en quête de direction peut-être...,5.0,5.0,4.0,4.0,2.0,1519,Transdev,Une belle entreprise... en quête de direction peut-être...,Nov 5 2019,Employé actuel - Employé anonyme,Issy,,Un secteur d'activité passionnant. Une entreprise qui permet d'évoluer sur des métiers et des lieux géographiques très divers. Possibilité de télétravail en confiance. Sécurité de l'emploi. Rémunération : 13e mois. prime d'objectifs. Avantages : CE. cantine ou tickets restaurant. ordinateur portable et téléphone. carte fréquence SNCF si nécessaire.
1524,13809-AVIS-SOC-GLASSDOOR-E413452_P1.html,Transdev,Une belle entreprise... en quête de direction peut-être...,5.0,5.0,4.0,4.0,2.0,1520,Transdev,Une belle entreprise... en quête de direction peut-être...,Nov 5 2019,Employé actuel - Employé anonyme,Issy,,Un secteur d'activité passionnant. Une entreprise qui permet d'évoluer sur des métiers et des lieux géographiques très divers. Possibilité de télétravail en confiance. Sécurité de l'emploi. Rémunération : 13e mois. prime d'objectifs. Avantages : CE. cantine ou tickets restaurant. ordinateur portable et téléphone. carte fréquence SNCF si nécessaire.
1524,13809-AVIS-SOC-GLASSDOOR-E413452_P1.html,Transdev,Une belle entreprise... en quête de direction peut-être...,5.0,5.0,4.0,4.0,2.0,1521,Transdev,Une belle entreprise... en quête de direction peut-être...,Nov 5 2019,Employé actuel - Employé anonyme,Issy,,Un secteur d'activité passionnant. Une entreprise qui permet d'évoluer sur des métiers et des lieux géographiques très divers. Possibilité de télétravail en confiance. Sécurité de l'emploi. Rémunération : 13e mois. prime d'objectifs. Avantages : CE. cantine ou tickets restaurant. ordinateur portable et téléphone. carte fréquence SNCF si nécessaire.
1524,13809-AVIS-SOC-GLASSDOOR-E413452_P1.html,Transdev,Une belle entreprise... en quête de direction peut-être...,5.0,5.0,4.0,4.0,2.0,1522,Transdev,Une belle entreprise... en quête de direction peut-être...,Nov 5 2019,Employé actuel - Employé anonyme,Issy,,Un secteur d'activité passionnant. Une entreprise qui permet d'évoluer sur des métiers et des lieux géographiques très divers. Possibilité de télétravail en confiance. Sécurité de l'emploi. Rémunération : 13e mois. prime d'objectifs. Avantages : CE. cantine ou tickets restaurant. ordinateur portable et téléphone. carte fréquence SNCF si nécessaire.
1524,13809-AVIS-SOC-GLASSDOOR-E413452_P1.html,Transdev,Une belle entreprise... en quête de direction peut-être...,5.0,5.0,4.0,4.0,2.0,1523,Transdev,Une belle entreprise... en quête de direction peut-être...,Nov 5 2019,Employé actuel - Employé anonyme,Issy,,Un secteur d'activité passionnant. Une entreprise qui permet d'évoluer sur des métiers et des lieux géographiques très divers. Possibilité de télétravail en confiance. Sécurité de l'emploi. Rémunération : 13e mois. prime d'objectifs. Avantages : CE. cantine ou tickets restaurant. ordinateur portable et téléphone. carte fréquence SNCF si nécessaire.
1524,13809-AVIS-SOC-GLASSDOOR-E413452_P1.html,Transdev,Une belle entreprise... en quête de direction peut-être...,5.0,5.0,4.0,4.0,2.0,1524,Transdev,Une belle entreprise... en quête de direction peut-être...,Nov 5 2019,Employé actuel - Employé anonyme,Issy,,Un secteur d'activité passionnant. Une entreprise qui permet d'évoluer sur des métiers et des lieux géographiques très divers. Possibilité de télétravail en confiance. Sécurité de l'emploi. Rémunération : 13e mois. prime d'objectifs. Avantages : CE. cantine ou tickets restaurant. ordinateur portable et téléphone. carte fréquence SNCF si nécessaire.
1524,13809-AVIS-SOC-GLASSDOOR-E413452_P1.html,Transdev,Une belle entreprise... en quête de direction peut-être...,5.0,5.0,4.0,4.0,2.0,1525,Transdev,Une belle entreprise... en quête de direction peut-être...,Nov 5 2019,Employé actuel - Employé anonyme,Issy,,Un secteur d'activité passionnant. Une entreprise qui permet d'évoluer sur des métiers et des lieux géographiques très divers. Possibilité de télétravail en confiance. Sécurité de l'emploi. Rémunération : 13e mois. prime d'objectifs. Avantages : CE. cantine ou tickets restaurant. ordinateur portable et téléphone. carte fréquence SNCF si nécessaire.
1524,13809-AVIS-SOC-GLASSDOOR-E413452_P1.html,Transdev,Une belle entreprise... en quête de direction peut-être...,5.0,5.0,4.0,4.0,2.0,1526,Transdev,Une belle entreprise... en quête de direction peut-être...,Nov 5 2019,Employé actuel - Employé anonyme,Issy,,Un secteur d'activité passionnant. Une entreprise qui permet d'évoluer sur des métiers et des lieux géographiques très divers. Possibilité de télétravail en confiance. Sécurité de l'emploi. Rémunération : 13e mois. prime d'objectifs. Avantages : CE. cantine ou tickets restaurant. ordinateur portable et téléphone. carte fréquence SNCF si nécessaire.
1524,13809-AVIS-SOC-GLASSDOOR-E413452_P1.html,Transdev,Une belle entreprise... en quête de direction peut-être...,5.0,5.0,4.0,4.0,2.0,1527,Transdev,Une belle entreprise... en quête de direction peut-être...,Nov 5 2019,Employé actuel - Employé anonyme,Issy,,Un secteur d'activité passionnant. Une entreprise qui permet d'évoluer sur des métiers et des lieux géographiques très divers. Possibilité de télétravail en confiance. Sécurité de l'emploi. Rémunération : 13e mois. prime d'objectifs. Avantages : CE. cantine ou tickets restaurant. ordinateur portable et téléphone. carte fréquence SNCF si nécessaire.
1525,13809-AVIS-SOC-GLASSDOOR-E413452_P1.html,Transdev,Une belle entreprise... en quête de direction peut-être...,5.0,5.0,4.0,4.0,2.0,1518,Transdev,Une belle entreprise... en quête de direction peut-être...,Nov 5 2019,Employé actuel - Employé anonyme,Issy,,Un secteur d'activité passionnant. Une entreprise qui permet d'évoluer sur des métiers et des lieux géographiques très divers. Possibilité de télétravail en confiance. Sécurité de l'emploi. Rémunération : 13e mois. prime d'objectifs. Avantages : CE. cantine ou tickets restaurant. ordinateur portable et téléphone. carte fréquence SNCF si nécessaire.
1525,13809-AVIS-SOC-GLASSDOOR-E413452_P1.html,Transdev,Une belle entreprise... en quête de direction peut-être...,5.0,5.0,4.0,4.0,2.0,1519,Transdev,Une belle entreprise... en quête de direction peut-être...,Nov 5 2019,Employé actuel - Employé anonyme,Issy,,Un secteur d'activité passionnant. Une entreprise qui permet d'évoluer sur des métiers et des lieux géographiques très divers. Possibilité de télétravail en confiance. Sécurité de l'emploi. Rémunération : 13e mois. prime d'objectifs. Avantages : CE. cantine ou tickets restaurant. ordinateur portable et téléphone. carte fréquence SNCF si nécessaire.
1525,13809-AVIS-SOC-GLASSDOOR-E413452_P1.html,Transdev,Une belle entreprise... en quête de direction peut-être...,5.0,5.0,4.0,4.0,2.0,1520,Transdev,Une belle entreprise... en quête de direction peut-être...,Nov 5 2019,Employé actuel - Employé anonyme,Issy,,Un secteur d'activité passionnant. Une entreprise qui permet d'évoluer sur des métiers et des lieux géographiques très divers. Possibilité de télétravail en confiance. Sécurité de l'emploi. Rémunération : 13e mois. prime d'objectifs. Avantages : CE. cantine ou tickets restaurant. ordinateur portable et téléphone. carte fréquence SNCF si nécessaire.
1525,13809-AVIS-SOC-GLASSDOOR-E413452_P1.html,Transdev,Une belle entreprise... en quête de direction peut-être...,5.0,5.0,4.0,4.0,2.0,1521,Transdev,Une belle entreprise... en quête de direction peut-être...,Nov 5 2019,Employé actuel - Employé anonyme,Issy,,Un secteur d'activité passionnant. Une entreprise qui permet d'évoluer sur des métiers et des lieux géographiques très divers. Possibilité de télétravail en confiance. Sécurité de l'emploi. Rémunération : 13e mois. prime d'objectifs. Avantages : CE. cantine ou tickets restaurant. ordinateur portable et téléphone. carte fréquence SNCF si nécessaire.
1525,13809-AVIS-SOC-GLASSDOOR-E413452_P1.html,Transdev,Une belle entreprise... en quête de direction peut-être...,5.0,5.0,4.0,4.0,2.0,1522,Transdev,Une belle entreprise... en quête de direction peut-être...,Nov 5 2019,Employé actuel - Employé anonyme,Issy,,Un secteur d'activité passionnant. Une entreprise qui permet d'évoluer sur des métiers et des lieux géographiques très divers. Possibilité de télétravail en confiance. Sécurité de l'emploi. Rémunération : 13e mois. prime d'objectifs. Avantages : CE. cantine ou tickets restaurant. ordinateur portable et téléphone. carte fréquence SNCF si nécessaire.
1525,13809-AVIS-SOC-GLASSDOOR-E413452_P1.html,Transdev,Une belle entreprise... en quête de direction peut-être...,5.0,5.0,4.0,4.0,2.0,1523,Transdev,Une belle entreprise... en quête de direction peut-être...,Nov 5 2019,Employé actuel - Employé anonyme,Issy,,Un secteur d'activité passionnant. Une entreprise qui permet d'évoluer sur des métiers et des lieux géographiques très divers. Possibilité de télétravail en confiance. Sécurité de l'emploi. Rémunération : 13e mois. prime d'objectifs. Avantages : CE. cantine ou tickets restaurant. ordinateur portable et téléphone. carte fréquence SNCF si nécessaire.
1525,13809-AVIS-SOC-GLASSDOOR-E413452_P1.html,Transdev,Une belle entreprise... en quête de direction peut-être...,5.0,5.0,4.0,4.0,2.0,1524,Transdev,Une belle entreprise... en quête de direction peut-être...,Nov 5 2019,Employé actuel - Employé anonyme,Issy,,Un secteur d'activité passionnant. Une entreprise qui permet d'évoluer sur des métiers et des lieux géographiques très divers. Possibilité de télétravail en confiance. Sécurité de l'emploi. Rémunération : 13e mois. prime d'objectifs. Avantages : CE. cantine ou tickets restaurant. ordinateur portable et téléphone. carte fréquence SNCF si nécessaire.
1525,13809-AVIS-SOC-GLASSDOOR-E413452_P1.html,Transdev,Une belle entreprise... en quête de direction peut-être...,5.0,5.0,4.0,4.0,2.0,1525,Transdev,Une belle entreprise... en quête de direction peut-être...,Nov 5 2019,Employé actuel - Employé anonyme,Issy,,Un secteur d'activité passionnant. Une entreprise qui permet d'évoluer sur des métiers et des lieux géographiques très divers. Possibilité de télétravail en confiance. Sécurité de l'emploi. Rémunération : 13e mois. prime d'objectifs. Avantages : CE. cantine ou tickets restaurant. ordinateur portable et téléphone. carte fréquence SNCF si nécessaire.
1525,13809-AVIS-SOC-GLASSDOOR-E413452_P1.html,Transdev,Une belle entreprise... en quête de direction peut-être...,5.0,5.0,4.0,4.0,2.0,1526,Transdev,Une belle entreprise... en quête de direction peut-être...,Nov 5 2019,Employé actuel - Employé anonyme,Issy,,Un secteur d'activité passionnant. Une entreprise qui permet d'évoluer sur des métiers et des lieux géographiques très divers. Possibilité de télétravail en confiance. Sécurité de l'emploi. Rémunération : 13e mois. prime d'objectifs. Avantages : CE. cantine ou tickets restaurant. ordinateur portable et téléphone. carte fréquence SNCF si nécessaire.
1525,13809-AVIS-SOC-GLASSDOOR-E413452_P1.html,Transdev,Une belle entreprise... en quête de direction peut-être...,5.0,5.0,4.0,4.0,2.0,1527,Transdev,Une belle entreprise... en quête de direction peut-être...,Nov 5 2019,Employé actuel - Employé anonyme,Issy,,Un secteur d'activité passionnant. Une entreprise qui permet d'évoluer sur des métiers et des lieux géographiques très divers. Possibilité de télétravail en confiance. Sécurité de l'emploi. Rémunération : 13e mois. prime d'objectifs. Avantages : CE. cantine ou tickets restaurant. ordinateur portable et téléphone. carte fréquence SNCF si nécessaire.
1526,13809-AVIS-SOC-GLASSDOOR-E413452_P1.html,Transdev,Une belle entreprise... en quête de direction peut-être...,5.0,5.0,4.0,4.0,2.0,1518,Transdev,Une belle entreprise... en quête de direction peut-être...,Nov 5 2019,Employé actuel - Employé anonyme,Issy,,Un secteur d'activité passionnant. Une entreprise qui permet d'évoluer sur des métiers et des lieux géographiques très divers. Possibilité de télétravail en confiance. Sécurité de l'emploi. Rémunération : 13e mois. prime d'objectifs. Avantages : CE. cantine ou tickets restaurant. ordinateur portable et téléphone. carte fréquence SNCF si nécessaire.
1526,13809-AVIS-SOC-GLASSDOOR-E413452_P1.html,Transdev,Une belle entreprise... en quête de direction peut-être...,5.0,5.0,4.0,4.0,2.0,1519,Transdev,Une belle entreprise... en quête de direction peut-être...,Nov 5 2019,Employé actuel - Employé anonyme,Issy,,Un secteur d'activité passionnant. Une entreprise qui permet d'évoluer sur des métiers et des lieux géographiques très divers. Possibilité de télétravail en confiance. Sécurité de l'emploi. Rémunération : 13e mois. prime d'objectifs. Avantages : CE. cantine ou tickets restaurant. ordinateur portable et téléphone. carte fréquence SNCF si nécessaire.
1526,13809-AVIS-SOC-GLASSDOOR-E413452_P1.html,Transdev,Une belle entreprise... en quête de direction peut-être...,5.0,5.0,4.0,4.0,2.0,1520,Transdev,Une belle entreprise... en quête de direction peut-être...,Nov 5 2019,Employé actuel - Employé anonyme,Issy,,Un secteur d'activité passionnant. Une entreprise qui permet d'évoluer sur des métiers et des lieux géographiques très divers. Possibilité de télétravail en confiance. Sécurité de l'emploi. Rémunération : 13e mois. prime d'objectifs. Avantages : CE. cantine ou tickets restaurant. ordinateur portable et téléphone. carte fréquence SNCF si nécessaire.
